id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,price_doc
29798,5/19/2015,57,40,8,9,1,1973,2,5,2,Investment,Orehovo-Borisovo Severnoe,7462269.563,129207,0.387099854,0.007720282,4669,3648,6,4788,6587,6,0,NA,0,0,4,2,no,0,4,2,no,no,no,no,no,no,no,no,5000000
29831,5/20/2015,99,64,15,22,1,1993,4,9,4,Investment,Orehovo-Borisovo Severnoe,7462269.563,129207,0.387099854,0.007720282,4669,3648,6,4788,6587,6,0,NA,0,0,4,2,no,0,4,2,no,no,no,no,no,no,no,no,21000000
30251,6/13/2015,64,45,9,12,1,1974,3,6,2,Investment,Orehovo-Borisovo Severnoe,7462269.563,129207,0.387099854,0.007720282,4669,3648,6,4788,6587,6,0,NA,0,0,4,2,no,0,4,2,no,no,no,no,no,no,no,no,8700000
30388,6/23/2015,64,46,14,16,5,1977,3,7,3,Investment,Orehovo-Borisovo Severnoe,7462269.563,129207,0.387099854,0.007720282,4669,3648,6,4788,6587,6,0,NA,0,0,4,2,no,0,4,2,no,no,no,no,no,no,no,no,12000000
8764,6/27/2013,71,46,6,8,2,1961,3,8,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,14500000
9491,7/29/2013,43,18,1,16,1,1974,1,11,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,6350000
11077,10/8/2013,31,21,1,9,5,1962,1,5,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,5600000
11453,10/22/2013,30,19,5,8,1,1960,1,5,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,5600000
12158,11/14/2013,42,28,1,9,2,1966,2,5,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,7950000
12345,11/20/2013,48,31,7,12,5,1967,2,8,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,10800000
12351,11/20/2013,38,19,14,22,1,1989,1,10,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,8500000
12354,11/20/2013,65,43,5,16,1,1978,3,9,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,12500000
12596,11/28/2013,42,28,3,9,2,1966,2,5,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,9000000
12939,12/9/2013,76,44,1,22,1,1989,3,10,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,13000000
13052,12/12/2013,55,34,7,8,2,1960,2,8,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,13300000
14410,1/31/2014,36,19,4,5,2,1958,1,7,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,7814000
14886,2/11/2014,66,42,8,10,2,1958,3,8,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,16150000
15177,2/18/2014,38,19,11,16,1,1981,1,8,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,8200000
15531,2/27/2014,52,30,4,16,1,1978,2,8,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,10900000
15900,3/11/2014,44,30,2,5,5,1962,2,5,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,7200000
16125,3/17/2014,34,24,1,8,5,1959,2,5,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,6400000
16388,3/22/2014,41,26,1,5,1,1962,2,5,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,3100000
17910,4/26/2014,51,30,12,16,1,1981,2,8,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,12200000
18073,4/30/2014,41,26,1,5,5,1963,2,5,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,1000000
18771,5/22/2014,65,43,4,12,1,1972,3,6,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,11500000
18781,5/22/2014,53,33,2,7,2,1959,2,8,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,12800000
18897,5/26/2014,39,21,4,12,5,1969,2,7,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,7900000
19264,6/3/2014,30,19,1,5,1,1959,1,6,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,5700000
19470,6/7/2014,75,44,15,16,1,1982,3,10,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,3000000
19944,6/21/2014,30,17,8,9,2,1966,1,5,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,8000000
20452,6/30/2014,41,26,2,5,5,1961,2,4,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,7300000
21325,8/6/2014,45,27,11,12,1,1972,2,6,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,1000000
22786,9/23/2014,73,43,2,22,1,1990,3,10,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,14400000
22805,9/23/2014,37,19,7,16,1,1982,1,8,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,7900000
23124,9/30/2014,44,30,1,5,5,1962,2,5,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,7100000
23972,10/27/2014,44,27,3,5,2,1959,2,5,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,7200000
25266,11/25/2014,54,38,4,5,5,1959,3,5,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,9200000
25786,12/4/2014,51,34,2,7,2,1961,2,8,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,13500000
26969,12/20/2014,44,29,3,5,1,1962,3,5,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,8800000
28383,3/16/2015,53,27,5,16,1,1978,2,10,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,13000000
28453,3/19/2015,50,30,7,17,1,2009,2,9,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,13800000
29051,4/10/2015,80,46,10,10,2,1958,3,8,2,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,25100000
30441,6/26/2015,88,58,7,8,2,1960,3,8,3,Investment,Ostankinskoe,12505755.08,61396,0.403651442,0.049863387,3155,1120,5,3746,5341,5,0,75,3,0,8,5,yes,4,1,9,no,no,no,no,no,no,no,no,20000000
8528,6/17/2013,60,42,4,9,1,1978,3,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,1000000
9222,7/16/2013,46,29,1,9,1,1975,2,5,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6600000
9353,7/19/2013,56,38,8,9,1,1975,3,6,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7880000
9565,8/1/2013,38,19,12,16,5,1982,1,9,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6800000
9769,8/12/2013,77,45,16,16,1,1975,3,10,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,11300000
9820,8/14/2013,80,46,10,17,4,2004,3,11,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,16800000
10080,8/27/2013,47,30,8,12,1,1976,2,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7500000
10108,8/28/2013,53,34,7,9,1,1975,3,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,3500000
10144,8/29/2013,62,38,6,9,1,1979,3,7,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,8900000
10167,8/29/2013,78,46,12,16,1,1975,3,10,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,12950000
10174,8/30/2013,53,30,9,12,1,1983,2,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,1500000
10264,9/4/2013,52,30,5,12,1,1978,2,8,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,8000000
10302,9/5/2013,32,18,1,9,1,1975,1,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,5100000
10335,9/7/2013,55,32,12,16,1,1979,2,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,9000000
10385,9/10/2013,64,39,1,12,1,1976,3,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,8450000
10426,9/11/2013,58,34,11,22,1,1995,2,10,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,10300000
10436,9/11/2013,52,30,11,12,1,1976,2,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,1000000
10509,9/14/2013,45,29,1,9,1,1975,2,9,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,5400000
10847,9/30/2013,62,45,11,12,1,1974,3,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,9150000
10898,10/1/2013,53,30,6,12,1,1984,2,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,8700000
11123,10/9/2013,38,17,6,25,1,2010,1,10,1,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,3831650
11195,10/12/2013,37,19,14,17,1,1994,1,0,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6900000
11287,10/16/2013,32,19,1,9,1,1978,1,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,5400000
11351,10/18/2013,97,59,18,20,4,2001,3,12,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,18700000
11492,10/23/2013,59,37,9,9,1,1976,3,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,2000000
11573,10/25/2013,38,19,11,16,5,1982,1,9,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6650000
11585,10/26/2013,36,21,4,9,1,1978,1,5,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,5500000
11594,10/26/2013,32,18,6,9,1,1975,1,5,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,5600000
11840,11/6/2013,39,14,2,12,1,1980,1,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,5800000
11855,11/6/2013,75,44,6,16,1,1975,3,10,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,11850000
12188,11/15/2013,44,28,4,9,1,1975,2,6,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7300000
12257,11/18/2013,46,29,4,9,1,1975,2,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6800000
12406,11/22/2013,53,28,1,16,5,1982,2,11,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7300000
12565,11/27/2013,63,38,5,9,1,1979,3,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7400000
12587,11/28/2013,60,38,9,9,1,1978,3,7,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,10200000
12680,12/2/2013,45,27,6,9,1,1975,2,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6600000
12784,12/4/2013,38,19,14,17,1,2011,1,7,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6800000
12801,12/4/2013,46,29,6,12,1,1974,2,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7350000
13009,12/11/2013,37,19,13,16,1,1979,1,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6250000
13011,12/11/2013,45,29,2,9,1,1978,2,5,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,2000000
13050,12/12/2013,56,29,4,22,1,2009,2,9,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,9550000
13273,12/19/2013,38,20,1,12,1,1975,1,8,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,5700000
13308,12/21/2013,43,29,1,5,2,1962,2,5,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,1800000
13388,12/24/2013,63,37,11,12,1,1984,3,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,9870000
13402,12/25/2013,62,38,3,9,1,1979,3,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,8400000
13594,1/9/2014,37,19,7,16,1,1979,1,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6400000
13751,1/15/2014,38,19,4,22,1,1995,1,10,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6800000
13767,1/15/2014,64,44,12,12,5,1965,3,9,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,9200000
13905,1/20/2014,63,38,4,9,1,1975,3,8,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,1000000
13996,1/22/2014,37,19,15,17,1,2010,1,7,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,4268000
14002,1/22/2014,53,30,6,12,1,1983,2,8,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,9550000
14077,1/24/2014,44,28,2,12,1,1975,2,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7200000
14376,1/30/2014,76,52,1,12,1,1982,4,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7370000
14473,2/3/2014,47,30,6,12,1,1978,2,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7300000
14635,2/5/2014,85,53,2,14,1,1994,4,8,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,13800000
14685,2/6/2014,78,46,4,16,1,1976,3,10,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,12150000
14725,2/7/2014,58,38,7,9,1,1975,3,5,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,8600000
14757,2/8/2014,53,30,11,12,1,1979,2,8,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,9600000
14807,2/10/2014,34,19,5,9,1,1978,1,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6050000
14895,2/12/2014,63,38,3,9,1,1975,3,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,9900000
15086,2/17/2014,68,46,4,16,5,1975,3,7,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,11700000
15087,2/17/2014,39,20,1,12,1,1984,1,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6250000
15464,2/26/2014,45,27,5,9,1,1975,2,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7500000
15562,2/28/2014,41,20,9,12,1,1980,1,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,5800000
15816,3/7/2014,45,29,9,9,1,1976,2,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,7150000
16034,3/14/2014,57,30,16,22,1,2009,2,9,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,10400000
16110,3/17/2014,79,52,3,12,1,1978,4,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,11100000
16115,3/17/2014,32,18,1,9,1,1975,1,6,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,4100000
16120,3/17/2014,40,21,3,12,1,1974,1,8,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,6600000
16211,3/19/2014,35,17,5,12,1,1978,1,6,2,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,4500000
